2017-03-12 18:16:08,106550_2..N10X101,2,1,229N,1489357010
2017-03-12 18:16:08,106550_2..N10X101,2,2,228N,1489357160
2017-03-12 18:16:08,106600_2..S10X002,2,0,123S,1489357042
2017-03-12 18:16:08,106600_2..S10X002,2,1,127S,1489357282
2017-03-12 18:16:08,106600_2..S10X002,2,2,128S,1489357342
2017-03-12 18:16:08,107800_2..S10X002,2,0,224S,1489357073
2017-03-12 18:16:08,107800_2..S10X002,2,1,225S,1489357163
2017-03-12 18:16:08,107800_2..S10X002,2,2,226S,1489357253
2017-03-12 18:16:08,108550_2..N10X101,2,0,239N,1489356950
2017-03-12 18:16:08,108550_2..N10X101,2,1,238N,1489357040
2017-03-12 18:16:08,108550_2..N10X101,2,2,237N,1489357160
2017-03-12 18:16:08,109000_2..S10X002,2,0,217S,1489357035
2017-03-12 18:16:08,109000_2..S10X002,2,1,218S,1489357095
2017-03-12 18:16:08,109000_2..S10X002,2,2,219S,1489357185
2017-03-12 18:16:08,109750_2..N10X101,2,0,247N,0
2017-03-12 18:16:08,109750_2..N10X101,2,1,246N,1489357170
2017-03-12 18:16:08,109750_2..N10X101,2,2,245N,1489357230
2017-03-12 18:16:08,110200_2..S10X002,2,0,213S,0
2017-03-12 18:16:08,110200_2..S10X002,2,1,214S,1489357410
2017-03-12 18:16:08,110200_2..S10X002,2,2,215S,1489357530
2017-03-12 18:16:08,110950_2..N10X101,2,0,247N,0
2017-03-12 18:16:08,110950_2..N10X101,2,1,246N,1489357890
2017-03-12 18:16:08,110950_2..N10X101,2,2,245N,1489357950
2017-03-12 18:16:08,111400_2..S10X002,2,0,213S,0
2017-03-12 18:16:08,111400_2..S10X002,2,1,214S,1489358130
2017-03-12 18:16:08,111400_2..S10X002,2,2,215S,1489358250
2017-03-12 18:16:08,112150_2..N10X101,2,0,247N,0
2017-03-12 18:16:08,112150_2..N10X101,2,1,246N,1489358610
2017-03-12 18:16:08,112150_2..N10X101,2,2,245N,1489358670
2017-03-12 18:16:08,112550_2..S10X002,2,0,213S,0
2017-03-12 18:16:08,112550_2..S10X002,2,1,214S,1489358820
2017-03-12 18:16:08,112550_2..S10X002,2,2,215S,1489358940
2017-03-12 18:16:08,101550_3..S01R,3,0,255S,1489356960
2017-03-12 18:16:08,101550_3..S01R,3,1,256S,1489357020
2017-03-12 18:16:08,101550_3..S01R,3,2,257S,1489357110
2017-03-12 18:16:08,102750_3..S01R,3,0,248S,1489357033
2017-03-12 18:16:08,102750_3..S01R,3,1,249S,1489357123
2017-03-12 18:16:08,102750_3..S01R,3,2,250S,1489357243
2017-03-12 18:16:08,103800_3..N01R,3,0,227N,1489357064
2017-03-12 18:16:08,103800_3..N01R,3,1,226N,1489357124
2017-03-12 18:16:08,103800_3..N01R,3,2,225N,1489357214
2017-03-12 18:16:08,103950_3..S01R,3,0,237S,1489356975
2017-03-12 18:16:08,103950_3..S01R,3,1,238S,1489357065
2017-03-12 18:16:08,103950_3..S01R,3,2,239S,1489357155
2017-03-12 18:16:08,105000_3..N01R,3,0,127N,1489356977
2017-03-12 18:16:08,105000_3..N01R,3,1,123N,1489357217
2017-03-12 18:16:08,105000_3..N01R,3,2,120N,1489357397
2017-03-12 18:16:08,105150_3..S01R,3,0,229S,1489356940
2017-03-12 18:16:08,105150_3..S01R,3,1,230S,1489357000
2017-03-12 18:16:08,105150_3..S01R,3,2,231S,1489357270
2017-03-12 18:16:08,106200_3..N01R,3,0,230N,1489357136
2017-03-12 18:16:08,106200_3..N01R,3,1,229N,1489357196
2017-03-12 18:16:08,106200_3..N01R,3,2,228N,1489357346
2017-03-12 18:16:08,106400_3..S01R,3,0,137S,1489357195
2017-03-12 18:16:08,106400_3..S01R,3,1,228S,1489357255
2017-03-12 18:16:08,106400_3..S01R,3,2,229S,1489357405
2017-03-12 18:16:08,107400_3..N01R,3,0,236N,1489357022
2017-03-12 18:16:08,107400_3..N01R,3,1,235N,1489357082
2017-03-12 18:16:08,107400_3..N01R,3,2,234N,1489357172
2017-03-12 18:16:08,107600_3..S01R,3,0,127S,1489357026
2017-03-12 18:16:08,107600_3..S01R,3,1,128S,1489357086
2017-03-12 18:16:08,107600_3..S01R,3,2,132S,1489357236
2017-03-12 18:16:08,108600_3..N01R,3,0,250N,1489356938
2017-03-12 18:16:08,108600_3..N01R,3,1,249N,1489357118
2017-03-12 18:16:08,108600_3..N01R,3,2,248N,1489357208
2017-03-12 18:16:08,108800_3..S01R,3,0,227S,1489356960
2017-03-12 18:16:08,108800_3..S01R,3,1,120S,1489357200
2017-03-12 18:16:08,108800_3..S01R,3,2,123S,1489357350
2017-03-12 18:16:08,109800_3..N01R,3,0,257N,0
2017-03-12 18:16:08,109800_3..N01R,3,1,256N,1489357170
2017-03-12 18:16:08,109800_3..N01R,3,2,255N,1489357230
2017-03-12 18:16:08,110000_3..S01R,3,0,301S,0
2017-03-12 18:16:08,110000_3..S01R,3,1,302S,1489357290
2017-03-12 18:16:08,110000_3..S01R,3,2,224S,1489357410
2017-03-12 18:16:08,111000_3..N01R,3,0,257N,0
2017-03-12 18:16:08,111000_3..N01R,3,1,256N,1489357890
2017-03-12 18:16:08,111000_3..N01R,3,2,255N,1489357950
2017-03-12 18:16:08,111200_3..S01R,3,0,301S,0
2017-03-12 18:16:08,111200_3..S01R,3,1,302S,1489358010
2017-03-12 18:16:08,111200_3..S01R,3,2,224S,1489358130
2017-03-12 18:16:08,112200_3..N01R,3,0,257N,0
2017-03-12 18:16:08,112200_3..N01R,3,1,256N,1489358610
2017-03-12 18:16:08,112200_3..N01R,3,2,255N,1489358670
2017-03-12 18:16:08,112400_3..S01R,3,0,301S,0
2017-03-12 18:16:08,112400_3..S01R,3,1,302S,1489358730
2017-03-12 18:16:08,112400_3..S01R,3,2,224S,1489358850
2017-03-12 18:16:08,103750_4..S13X300,4,0,640S,1489356941
2017-03-12 18:16:08,104050_4..N13X300,4,0,401N,1489356964
2017-03-12 18:16:08,104800_4..S13X300,4,0,636S,1489357006
2017-03-12 18:16:08,104800_4..S13X300,4,1,637S,1489357096
2017-03-12 18:16:08,104800_4..S13X300,4,2,638S,1489357156
2017-03-12 18:16:08,104850_4..N13X300,4,0,408N,1489356985
2017-03-12 18:16:08,104850_4..N13X300,4,1,407N,1489357045
2017-03-12 18:16:08,104850_4..N13X300,4,2,406N,1489357105
2017-03-12 18:16:08,105550_4..S13X300,4,0,631S,1489357078
2017-03-12 18:16:08,105550_4..S13X300,4,1,632S,1489357198
2017-03-12 18:16:08,105550_4..S13X300,4,2,633S,1489357258
2017-03-12 18:16:08,105650_4..N13X300,4,0,414N,1489356940
2017-03-12 18:16:08,105650_4..N13X300,4,1,413N,1489357060
2017-03-12 18:16:08,105650_4..N13X300,4,2,412N,1489357150
2017-03-12 18:16:08,106150_4..S13X300,4,0,628S,1489357067
2017-03-12 18:16:08,106150_4..S13X300,4,1,629S,1489357157
2017-03-12 18:16:08,106150_4..S13X300,4,2,630S,1489357277
2017-03-12 18:16:08,106450_4..N13X300,4,0,621N,1489356976
2017-03-12 18:16:08,106450_4..N13X300,4,1,416N,1489357126
2017-03-12 18:16:08,106450_4..N13X300,4,2,415N,1489357246
2017-03-12 18:16:08,106950_4..S13X300,4,0,622S,1489357043
2017-03-12 18:16:08,106950_4..S13X300,4,1,623S,1489357133
2017-03-12 18:16:08,106950_4..S13X300,4,2,624S,1489357193
2017-03-12 18:16:08,107250_4..N13X300,4,0,625N,1489356963
2017-03-12 18:16:08,107250_4..N13X300,4,1,624N,1489357053
2017-03-12 18:16:08,107250_4..N13X300,4,2,623N,1489357113
2017-03-12 18:16:08,107950_4..S13X300,4,0,414S,1489357054
2017-03-12 18:16:08,107950_4..S13X300,4,1,415S,1489357204
2017-03-12 18:16:08,107950_4..S13X300,4,2,416S,1489357294
2017-03-12 18:16:08,108850_4..N13X300,4,0,635N,1489356967
2017-03-12 18:16:08,108850_4..N13X300,4,1,634N,1489357087
